,name,sector,industry,country,mktCap,fullTimeEmployees
1239.HK,TEAMWAY INTL GP,Consumer Cyclical,Packaging & Containers,Hong Kong,237130576,751
1240.HK,CNQC INT'L,Real Estate,Real Estate—Diversified,Hong Kong,1062824000,2286
1241.HK,SHUANGHUA H,Consumer Cyclical,Auto Parts,China,64350000,145
1243.HK,WANG ON PPT,Real Estate,Real Estate—Development,Hong Kong,1535200000,137
1245.HK,NIRAKU,Consumer Cyclical,Resorts & Casinos,Japan,310920992,1870
1246.HK,BOILLHEALTHCARE,Real Estate,Real Estate—Development,Hong Kong,271600000,137
1247.HK,,,,,,
1249.HK,,,,,,
1250.HK,BE CLEAN ENERGY,Utilities,Utilities—Independent Power Producers,Hong Kong,8067726336,1921
1251.HK,SPT ENERGY,Energy,Oil & Gas Integrated,China,648822976,4461
1252.HK,CHINA TIANRUI,Basic Materials,Building Materials,China,17453383680,7787
1253.HK,GREENLAND BROAD,Industrials,Engineering & Construction,China,1169889024,258
1255.HK,TATA HEALTH,Consumer Cyclical,Footwear & Accessories,Hong Kong,841020032,249
1257.HK,CEB GREENTECH,Industrials,Pollution & Treatment Controls,Hong Kong,6508152320,3500
1258.HK,CHINFMINING,Basic Materials,Copper,China,7745668608,10833
1259.HK,PROSPER FUTURE,Consumer Defensive,Household & Personal Products,China,139379232,896
1260.HK,WONDERFUL SKY,Industrials,Specialty Business Services,Hong Kong,460580000,264
1262.HK,LABIXIAOXIN,Consumer Defensive,Packaged Foods,China,345534784,1150
1263.HK,PC PARTNER,Technology,Computer Hardware,Hong Kong,1533027328,2808
1265.HK,TIANJINJINRAN,Utilities,Utilities—Regulated Gas,China,836886080,771
1266.HK,XIWANG STEEL,Basic Materials,Steel,China,805497408,3628
1268.HK,,,,,,
1269.HK,FIRST CAP GP,Consumer Cyclical,Auto Parts,Hong Kong,371989888,3720
1270.HK,,,,,,
1271.HK,GRAND MING,Industrials,Engineering & Construction,Hong Kong,9851607040,180
1272.HK,DATANG ENVIRO,Industrials,Waste Management,China,2730136832,1115
1273.HK,HK FINANCE GP,Financial Services,Mortgage Finance,Hong Kong,174300000,35
1277.HK,KINETIC M&E,Energy,Thermal Coal,China,4046400000,756
1278.HK,CHINANEWTOWN,Real Estate,Real Estate—Development,Hong Kong,1439485056,101
1280.HK,QIDIAN INTL,Consumer Cyclical,Specialty Retail,China,169028576,275
1281.HK,LT SMART ENERGY,Utilities,Utilities—Independent Power Producers,China,286527808,87
1282.HK,GLORY SUN FIN,Industrials,Conglomerates,Hong Kong,8788500480,1036
1283.HK,ACCEL GROUP,Industrials,Engineering & Construction,Hong Kong,1296000000,167
1285.HK,JIASHILI GP,Consumer Defensive,Packaged Foods,China,755300032,2738
1286.HK,IMPRO PRECISION,Industrials,Specialty Industrial Machinery,Hong Kong,4519896064,6179
1288.HK,ABC,Financial Services,Banks—Diversified,China,1369900449792,464011
1289.HK,SUNLIT SCI,Industrials,Specialty Industrial Machinery,China,166400000,146
1290.HK,CHINA HUIRONG,Financial Services,Mortgage Finance,China,1109525376,137
1292.HK,CMA LOGISTICS,Industrials,Integrated Freight & Logistics,Hong Kong,397056800,5702
1293.HK,GRAND BAOXIN,Consumer Cyclical,Auto & Truck Dealerships,China,2497008640,6737
1296.HK,GUODIAN TECH,Industrials,Pollution & Treatment Controls,China,2334551552,6091
1297.HK,SINOSOFT TECH,Technology,Software—Application,China,1674674304,712
1298.HK,YUNNAN ENERGY,Technology,Scientific & Technical Instruments,Hong Kong,470997280,23
1299.HK,AIA,Financial Services,Insurance—Life,Hong Kong,1158096224256,23000
1300.HK,,,,,,
1301.HK,D&G TECH,Industrials,Engineering & Construction,Hong Kong,740130048,402
1302.HK,LIFETECH SCI,Healthcare,Medical Devices,China,15821432832,780
1303.HK,HUILI RES,Industrials,Conglomerates,Hong Kong,299700000,33
1305.HK,WAI CHI HOLD,Technology,Electronic Components,Hong Kong,149609248,2437
1308.HK,SITC,Industrials,Integrated Freight & Logistics,Hong Kong,68105777152,1652
1310.HK,HKBN,Communication Services,Telecom Services,Hong Kong,14873544704,5929
1312.HK,TONGFANG KONTA,Basic Materials,Building Materials,Hong Kong,346491328,1478
1313.HK,CHINARES CEMENT,Basic Materials,Building Materials,Hong Kong,59634307072,19467
1314.HK,TSUI WAH HLDG,Consumer Cyclical,Restaurants,Hong Kong,472762048,2500
1315.HK,VISION FAME,Industrials,Engineering & Construction,Hong Kong,330000000,318
1316.HK,NEXTEER,Consumer Cyclical,Auto Parts,United States,25286588416,12100
1317.HK,MAPLELEAF EDU,Consumer Defensive,Education & Training Services,China,6230265344,6781
1319.HK,OIWAHPAWN,Financial Services,Mortgage Finance,Hong Kong,560387328,51
1321.HK,,,,,,
1322.HK,,,,,,
1323.HK,HUASHENG INTL,Consumer Defensive,Household & Personal Products,Hong Kong,2869261824,271
1326.HK,TRANSMIT ENT,Communication Services,Entertainment,Hong Kong,337429312,278
1327.HK,,,,,,
1328.HK,GOLDSTREAM INV,Industrials,Specialty Business Services,Hong Kong,1180035968,1925
1329.HK,CAPITAL GRAND,Real Estate,Real Estate—Diversified,China,2115848704,1234
1330.HK,DYNAGREEN ENV,Industrials,Waste Management,China,12854636544,2431
1332.HK,CHINA TOUYUN,Consumer Cyclical,Packaging & Containers,Hong Kong,3633494272,544
1333.HK,CHINA ZHONGWANG,Basic Materials,Aluminum,China,10517476352,41646
1335.HK,SHEEN TAI,Consumer Cyclical,Packaging & Containers,Hong Kong,292096768,242
1336.HK,NCI,Financial Services,Insurance—Life,China,155274870784,36504
1337.HK,,,,,,
1338.HK,BAWANG GROUP,Consumer Defensive,Household & Personal Products,China,370005472,214
1339.HK,,,,,,
1340.HK,HUISHENG INTL,Consumer Defensive,Packaged Foods,China,91607152,40
1341.HK,HAO TIAN INTL,Industrials,Rental & Leasing Services,Hong Kong,2563861248,125
1343.HK,WEI YUAN HLDG,Industrials,Engineering & Construction,Singapore,213864000,609
1345.HK,PIONEER PHARM,Healthcare,Pharmaceutical Retailers,China,1159356416,283
1346.HK,LEVER STYLE,Consumer Cyclical,Apparel Manufacturing,Hong Kong,223685008,287
1347.HK,,,,,,
1348.HK,QUALI-SMART,Consumer Cyclical,Leisure,Hong Kong,412784416,48
1349.HK,,,,,,
1353.HK,,,,,,
1355.HK,LEGEND STRAT,Consumer Cyclical,Lodging,Hong Kong,152443504,124
1357.HK,,,,,,
1358.HK,PW MEDTECH,Healthcare,Medical Instruments & Supplies,China,957242560,845
1359.HK,CHINA CINDA,Financial Services,Asset Management,China,59918266368,16301
1360.HK,NOVA GROUP,Industrials,Specialty Business Services,Hong Kong,217724400,102
1361.HK,361 DEGREES,Consumer Cyclical,Leisure,China,4507367936,6319
1362.HK,,,,,,
1363.HK,CTEG,Industrials,Waste Management,Hong Kong,,1249
1365.HK,RUNDONG AUTO,Consumer Cyclical,Auto & Truck Dealerships,China,357511296,2751
1366.HK,JIANGNAN GP,Industrials,Electrical Equipment & Parts,Hong Kong,2324954112,3440
1367.HK,SFUND INTL HLDG,Consumer Cyclical,Apparel Retail,Hong Kong,244800000,163
1368.HK,XTEP INT'L,Consumer Cyclical,Apparel Retail,China,11817940992,8000
1369.HK,,,,,,
1370.HK,AOWEI HOLDING,Basic Materials,Other Industrial Metals & Mining,China,1733449728,900
1371.HK,CHINA LOTSYN,Consumer Cyclical,Gambling,Hong Kong,122508120,254
1372.HK,BISU TECH,Industrials,Engineering & Construction,Hong Kong,1498000000,429
1373.HK,IH RETAIL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Hong Kong,1896313600,2382
1375.HK,CC SECURITIES,Financial Services,Capital Markets,China,20675373056,2835
1376.HK,RAFFLESINTERIOR,Industrials,Consulting Services,Singapore,122000000,355
1378.HK,CHINAHONGQIAO,Basic Materials,Aluminum,China,94862032896,42445
1380.HK,CHI KINGSTONE,Basic Materials,Other Industrial Metals & Mining,China,93458632,28
1381.HK,CANVEST ENV,Industrials,Waste Management,Hong Kong,8757948416,3404
1382.HK,PACIFICTEXTILES,Consumer Cyclical,Textile Manufacturing,Hong Kong,7211283456,4839
1383.HK,SUNCITY GROUP,Real Estate,Real Estate—Diversified,Hong Kong,4067461888,155
1385.HK,SHANGHAI FUDAN,Technology,Semiconductor Equipment & Materials,China,7167260672,1453
1386.HK,VESTATE GROUP,Consumer Cyclical,Footwear & Accessories,Hong Kong,358095008,52
1387.HK,CHINA DILI,Real Estate,Real Estate Services,Hong Kong,21351096320,2419
1388.HK,EMBRY HOLDINGS,Consumer Cyclical,Apparel Manufacturing,Hong Kong,447761984,5455
1389.HK,MAJOR HLDGS,Consumer Defensive,Beverages—Wineries & Distilleries,Hong Kong,129714008,31
1393.HK,HIDILI INDUSTRY,Energy,Thermal Coal,China,466396800,8253
1395.HK,ELL ENV,Industrials,Waste Management,China,116266496,113
1396.HK,GD-HKGBA HLDGS,Real Estate,Real Estate—Development,China,2314048512,791
1397.HK,BAGUIO GREEN,Industrials,Waste Management,Hong Kong,176375008,4982
1398.HK,ICBC,Financial Services,Banks—Diversified,China,2217746628608,445106
1399.HK,VESON HLDG,Industrials,Electrical Equipment & Parts,Hong Kong,259420000,4457
1400.HK,MOODY TECH HLDG,Consumer Cyclical,Textile Manufacturing,China,30252100,205
1401.HK,SPROCOMM INTEL,Technology,Consumer Electronics,China,640000000,1250
1402.HK,I-CONTROL,Technology,Information Technology Services,Hong Kong,540000000,66
1410.HK,EDVANCE INTL,Technology,Software—Infrastructure,Hong Kong,522573984,105
1412.HK,Q P GROUP,Basic Materials,Paper & Paper Products,Hong Kong,617120000,2396
1415.HK,COWELL,Technology,Electronic Components,China,3966345472,2896
1416.HK,CTR HOLDINGS,Industrials,Engineering & Construction,Singapore,497000000,419
1417.HK,RIVERINE CHINA,Real Estate,Real Estate Services,China,716849984,5692
1418.HK,SINOMAX GROUP,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Hong Kong,446249984,2799
1419.HK,HUMAN HEALTH,Healthcare,Medical Care Facilities,Hong Kong,298580800,330
1420.HK,CHUAN HOLDING,Industrials,Engineering & Construction,Singapore,121265096,544
1421.HK,KINGBO STRIKE,Technology,Solar,Hong Kong,97319592,14
1425.HK,JUSTIN ALLEN H,Consumer Cyclical,Apparel Manufacturing,China,550000000,1880
1427.HK,,,,,,
1428.HK,BRIGHT SMART,Financial Services,Capital Markets,Hong Kong,3547356672,261
1430.HK,SUCHUANG GAS,Utilities,Utilities—Regulated Gas,China,1806048000,398
1431.HK,YST DAIRY,Consumer Defensive,Farm Products,China,3377160192,1552
1432.HK,CHINA SHENGMU,Consumer Defensive,Farm Products,China,5447844864,2589
1433.HK,CIRTEK HLDGS,Consumer Cyclical,Apparel Manufacturing,Hong Kong,110037968,900
1439.HK,MOBILE INTERNET,Consumer Cyclical,Packaging & Containers,China,114332496,523
1442.HK,INFINITY L&T,Industrials,Integrated Freight & Logistics,Malaysia,1300000000,490
1443.HK,FULUM GP HLDG,Consumer Cyclical,Restaurants,Hong Kong,323744160,2219
1446.HK,HUNGFOOKTONG,Consumer Defensive,Beverages—Non-Alcoholic,Hong Kong,380447520,891
1447.HK,,,,,,
1448.HK,FU SHOU YUAN,Consumer Cyclical,Personal Services,China,16996507648,2217
1450.HK,CENTURY SAGE,Technology,Software—Application,China,103082760,211
1451.HK,MS GROUP HLDGS,Consumer Cyclical,Packaging & Containers,Hong Kong,109925712,740
1452.HK,DENOX ENV,Industrials,Pollution & Treatment Controls,China,90902808,183
1456.HK,GUOLIAN SEC,Financial Services,Capital Markets,China,40265179136,569
1458.HK,ZHOU HEI YA,Consumer Defensive,Packaged Foods,China,19515287552,3939
1459.HK,JUJIANG CONS,Industrials,Engineering & Construction,China,400020000,974
1460.HK,ICO GROUP,Technology,Information Technology Services,Hong Kong,171458752,234
1461.HK,,,,,,
1462.HK,GOLD-FIN HLDG,,,Hong Kong,,122
1463.HK,C-LINK SQ,Industrials,Specialty Business Services,Malaysia,1824000000,176
1466.HK,AFFLUENTPARTNER,Consumer Cyclical,Luxury Goods,Hong Kong,34362632,49
1468.HK,KINGKEY FIN INT,Industrials,Conglomerates,Hong Kong,3297748480,74
1469.HK,GET NICE FIN,Financial Services,Capital Markets,Hong Kong,2425000192,58
1470.HK,PROSPER ONE,Consumer Cyclical,Luxury Goods,Hong Kong,62400000,90
1472.HK,SANG HING HLDGS,Industrials,Engineering & Construction,Hong Kong,510000000,265
1475.HK,NISSIN FOODS,Consumer Defensive,Packaged Foods,Hong Kong,6553351680,3500
1476.HK,HENGTOU SEC,Financial Services,Capital Markets,China,6329105408,2021
1477.HK,OCUMENSION-B,Healthcare,Biotechnology,China,13652035584,136
1478.HK,Q TECH,Technology,Electronic Components,China,17349300224,4149
1480.HK,YAN TAT GROUP,Technology,Electronic Components,Hong Kong,480000000,739
1483.HK,U BANQUET GP,Consumer Cyclical,Restaurants,Hong Kong,1445249920,1377
1486.HK,C CHENG HLDGS,Industrials,Engineering & Construction,Hong Kong,420861056,1200
1488.HK,BEST FOOD HLDG,Consumer Cyclical,Restaurants,Hong Kong,1247141376,3210
1492.HK,ZHONGDI DAIRY,Consumer Defensive,Farm Products,China,2945593600,1551
1495.HK,JIYI HOLDINGS,Industrials,Engineering & Construction,China,521156832,127
1496.HK,AP RENTALS,Industrials,Rental & Leasing Services,Hong Kong,120960000,123
1498.HK,,,,,,
1499.HK,OKG TECH,Industrials,Engineering & Construction,Hong Kong,3007485440,230
1500.HK,INCON,Industrials,Engineering & Construction,Hong Kong,142760000,50
1501.HK,KDL MEDICAL,Healthcare,Medical Instruments & Supplies,China,4847200256,967
1502.HK,,,,,,
1508.HK,CHINA RE,Financial Services,Insurance—Reinsurance,China,35683033088,70248
1509.HK,HARMONICARE,Healthcare,Medical Care Facilities,China,1547172608,2748
1513.HK,LIVZON PHARMA,Healthcare,Drug Manufacturers—Specialty & Generic,China,41419399168,8367
1515.HK,CR MEDICAL,Healthcare,Medical Care Facilities,China,8130183168,4843
1518.HK,NC HEALTHCARE,Healthcare,Medical Care Facilities,China,823241984,1350
1520.HK,CEFC FIN INV,Consumer Cyclical,Apparel Manufacturing,Hong Kong,334620000,241
1521.HK,FRONTAGE,Healthcare,Biotechnology,United States,9083872256,736
1522.HK,BII TRANS TECH,Technology,Information Technology Services,China,1363147392,903
1523.HK,PLOVER BAY TECH,Technology,Communication Equipment,Hong Kong,1434496896,167
1525.HK,GENCH EDU,Consumer Defensive,Education & Training Services,China,2523200000,1326
1526.HK,RICI HEALTH,Healthcare,Medical Care Facilities,China,1463094400,7039
1527.HK,TENGY ENV,Industrials,Pollution & Treatment Controls,China,144450000,528
1528.HK,RS MACALLINE,Real Estate,Real Estate Services,China,39711887360,27113
1529.HK,GOAL RISE,Industrials,Integrated Freight & Logistics,China,104800000,793
1530.HK,3SBIO,Healthcare,Biotechnology,China,17490470912,5437
1532.HK,CHINA PARTYTIME,Consumer Cyclical,Apparel Manufacturing,China,255851120,753
1533.HK,ZHUANGYUAN PA,Consumer Defensive,Farm Products,China,2443888384,922
1536.HK,YUK WING GP,Industrials,Specialty Industrial Machinery,Hong Kong,95000000,92
1538.HK,ZHONG AO HOME,Real Estate,Real Estate Services,China,786186048,9360
1539.HK,SYNERGY GROUP,Industrials,Electrical Equipment & Parts,Hong Kong,80520000,47
1540.HK,LEFTFIELD PRINT,Industrials,Specialty Business Services,Hong Kong,259309424,268
1542.HK,,,,,,
1543.HK,JOIN-SHARE,Financial Services,Credit Services,China,2153890304,309
1545.HK,DESIGN CAPITAL,Consumer Cyclical,Internet Retail,Singapore,240000000,141
1546.HK,THELLOY DEV,Industrials,Engineering & Construction,Hong Kong,328000000,81
1547.HK,IBI GROUP HLDGS,Industrials,Engineering & Construction,Hong Kong,204000000,103
1548.HK,GENSCRIPT BIO,Healthcare,Biotechnology,China,27832233984,3973
1549.HK,EVER HARVEST GP,Industrials,Marine Shipping,Hong Kong,278600000,193
1551.HK,GRCB,Financial Services,Banks—Regional,China,32367292416,12790
1552.HK,,,,,,
1553.HK,MAIKE TUBE,Basic Materials,Steel,China,707094016,923
1555.HK,MIE HOLDINGS,Energy,Oil & Gas E&P,Hong Kong,340019680,1034
1556.HK,CHINNEY KW,Industrials,Engineering & Construction,Hong Kong,292500000,540
1557.HK,,,,,,
1558.HK,HEC PHARM,Healthcare,Drug Manufacturers—Specialty & Generic,China,7611722752,4766
1559.HK,KWAN ON HLDGS,Industrials,Engineering & Construction,Hong Kong,578160000,291
1560.HK,STAR PROPERTIES,Real Estate,Real Estate—Development,Hong Kong,298296576,43
1561.HK,,,,,,
1563.HK,IA FIN LEASING,Financial Services,Credit Services,China,1470000000,22
1565.HK,VIRSCEND EDU,Consumer Defensive,Education & Training Services,China,5096454144,4877
1566.HK,CA CULTURAL,Communication Services,Entertainment,Hong Kong,2778216704,379
1568.HK,SUNDART HLDGS,Industrials,Consulting Services,Hong Kong,4230091776,1735
1569.HK,MINSHENG EDU,Consumer Defensive,Education & Training Services,China,6115694080,5584
1570.HK,,,,,,
1571.HK,,,,,,
1572.HK,CHINA ART FIN,Consumer Cyclical,Specialty Retail,China,228208016,27
1573.HK,SOUTHERN ENERGY,Energy,Thermal Coal,China,488240000,1586
1575.HK,MORRIS HOLD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",China,156000000,1431
1576.HK,QILU EXPRESSWAY,Industrials,Infrastructure Operations,China,4260000256,444
1577.HK,HUIXIN CREDIT,Financial Services,Credit Services,China,768400000,82
1578.HK,BANK OF TIANJIN,Financial Services,Banks—Regional,China,20336340992,6691
1579.HK,YIHAI INTL,Consumer Defensive,Packaged Foods,China,89824018432,2127
1580.HK,DA SEN HLDGS,Basic Materials,Lumber & Wood Production,China,138364800,181
1581.HK,PROGRESSIVE P,Industrials,Rental & Leasing Services,Hong Kong,100637760,391
1582.HK,CR CONSTRUCTION,Industrials,Engineering & Construction,Hong Kong,290000000,635
1583.HK,QINQIN FOODS,Consumer Defensive,Packaged Foods,China,1774477952,2600
1585.HK,YADEA,Consumer Cyclical,Auto Manufacturers,China,49559506944,6305
1586.HK,CHINA LEON,Industrials,Specialty Business Services,China,556000000,1500
1587.HK,SHINEROAD INTL,Consumer Defensive,Food Distribution,China,295800000,171
1588.HK,CHANJET,Technology,Software—Application,China,4691131392,942
1589.HK,CNLP,Industrials,Integrated Freight & Logistics,China,14850581504,195
1591.HK,SHUN WO GROUP,Industrials,Engineering & Construction,Hong Kong,92000000,54
1592.HK,ANCHORSTONE,Industrials,Building Products & Equipment,Hong Kong,1247200000,26
1593.HK,CHEN LIN EDU,Consumer Defensive,Education & Training Services,China,2620000000,1139
1596.HK,YICHEN IND,Industrials,Railroads,China,3474640640,1318
1598.HK,21CENTURY EDU,Consumer Defensive,Education & Training Services,China,805381760,1246
1599.HK,UCD,Industrials,Engineering & Construction,Hong Kong,2575959552,4333
1600.HK,TIAN LUN GAS,Utilities,Utilities—Regulated Gas,China,7497040896,3012
1601.HK,ZGC TEC LEASING,Financial Services,Credit Services,China,1399996544,120
1606.HK,CDB LEASING,Financial Services,Credit Services,China,14538760192,358
1608.HK,VPOWER GROUP,Industrials,Electrical Equipment & Parts,Hong Kong,5504532480,559
1609.HK,CHONG KIN GP,Industrials,Engineering & Construction,Hong Kong,9211040768,278
1610.HK,COFCO JOYCOME,Consumer Defensive,Packaged Foods,China,16778601472,7253
1611.HK,HUOBI TECH,Technology,Electronic Components,Hong Kong,5859879936,622
1612.HK,VINCENT MED,Healthcare,Medical Devices,Hong Kong,1065364736,1853
1613.HK,SYNERTONE,Technology,Communication Equipment,Hong Kong,309708000,142
1615.HK,AB BUILDERS,Industrials,Engineering & Construction,Macau,123000000,119
1616.HK,,,,,,
1617.HK,NANFANG COMM,Technology,Communication Equipment,China,397600000,390
1618.HK,MCC,Industrials,Engineering & Construction,China,37095243776,98566
1620.HK,CTEH,Consumer Cyclical,Travel Services,Canada,216000016,150
1621.HK,VICO INTL HLDGS,Energy,Oil & Gas Refining & Marketing,Hong Kong,104000000,35
1622.HK,REDCO GROUP,Real Estate,Real Estate—Development,China,9092121600,2688
1623.HK,HILONG,Energy,Oil & Gas Equipment & Services,China,449556608,2981
1626.HK,,,,,,
1627.HK,ABLE ENG HLDGS,Industrials,Engineering & Construction,Hong Kong,899269312,360
1628.HK,YUZHOU GROUP,Real Estate,Real Estate—Development,China,13152446464,6913
1629.HK,CHAMP ALLI INTL,Consumer Cyclical,Packaging & Containers,China,1450000000,254
1630.HK,KIN SHING HLDGS,Industrials,Engineering & Construction,Hong Kong,165000000,902
1631.HK,REF HOLDINGS,Industrials,Specialty Business Services,Hong Kong,202240000,129
1632.HK,MSCTECH,Technology,Electronics & Computer Distribution,Hong Kong,566885888,148
1633.HK,SHEUNG YUE GP,Industrials,Engineering & Construction,Hong Kong,109560000,191
1635.HK,DZUG,Utilities,Utilities—Regulated Gas,China,12076393472,3049
1636.HK,CMRU,Basic Materials,Copper,China,1182232832,766
1637.HK,SH GROUP HLDG,Industrials,Engineering & Construction,Hong Kong,152000000,170
1638.HK,KAISA GROUP,Real Estate,Real Estate—Development,China,22531315712,17100
1639.HK,AKM INDUSTRIAL,Technology,Electronic Components,Hong Kong,1538240000,1499
1640.HK,RUICHENG CHINA,Communication Services,Advertising Agencies,China,91600000,62
1645.HK,,,,,,
1647.HK,GRANDSHORES,Industrials,Engineering & Construction,Hong Kong,437979520,283
1649.HK,IMEEI,Industrials,Engineering & Construction,China,,5291
1650.HK,HYGIEIA GROUP,Industrials,Consulting Services,Singapore,168000000,2621
1651.HK,TSUGAMI CHINA,Industrials,Tools & Accessories,China,3438660096,1462
1652.HK,FUSEN PHARM,Healthcare,Drug Manufacturers—Specialty & Generic,China,2918049792,1209
1653.HK,MOS HOUSE,Industrials,Building Products & Equipment,Hong Kong,87600000,64
1655.HK,OKURA HOLDINGS,Consumer Cyclical,Gambling,Japan,295000000,515
1656.HK,ISDN HOLDINGS,Industrials,Engineering & Construction,Singapore,1494161792,950
1657.HK,SG GROUP HLDGS,Consumer Cyclical,Apparel Retail,Hong Kong,146880000,41
1658.HK,PSBC,Financial Services,Banks—Regional,China,573655416832,174406
1659.HK,,,,,,
1660.HK,ZHAOBANGJI PPT,Industrials,Industrial Distribution,Hong Kong,5141849600,225
1661.HK,WISDOM SPORTS,Communication Services,Entertainment,China,387084416,55
1662.HK,YEE HOP HLDGS,Industrials,Engineering & Construction,Hong Kong,1465000064,827
1663.HK,S HARBOURHOLD,Real Estate,Real Estate Services,China,340032000,241
1665.HK,PENTAMASTER,Industrials,Specialty Industrial Machinery,Malaysia,2848000000,612
1666.HK,TONG REN TANG,Healthcare,Drug Manufacturers—General,China,6570401792,3870
1667.HK,,,,,,
1668.HK,CHINASOUTHCITY,Real Estate,Real Estate—Diversified,Hong Kong,7039944704,4050
1669.HK,GIC GROUP,Financial Services,Credit Services,Hong Kong,200000000,22
1671.HK,TIANBAO ENERGY,Utilities,Utilities—Independent Power Producers,China,191905200,70
1672.HK,ASCLETIS-B,Healthcare,Biotechnology,China,3176399104,285
1673.HK,HUAZHANG TECH,Industrials,Specialty Industrial Machinery,China,1209276672,307
1675.HK,,,,,,
1676.HK,SHENGHAI GROUP,Consumer Defensive,Packaged Foods,China,190000000,501
1678.HK,CREATIVE GLOBAL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",China,86799992,411
1679.HK,RISECOMM GP,Technology,Semiconductors,China,221989264,198
1680.HK,MACAU LEGEND,Consumer Cyclical,Resorts & Casinos,Macau,7007344640,4071
1681.HK,CONSUN PHARMA,Healthcare,Drug Manufacturers—Specialty & Generic,China,3196533760,2583
1682.HK,HP LIVING TECH,Consumer Cyclical,Apparel Manufacturing,Hong Kong,138323152,9
1683.HK,HOPE LIFE INT,Industrials,Engineering & Construction,Hong Kong,84000000,26
1685.HK,BOER POWER,Industrials,Industrial Distribution,China,441048352,776
1686.HK,SUNEVISION,Technology,Information Technology Services,Hong Kong,18011717632,387
1689.HK,HUAXIHOLDINGS,Consumer Cyclical,Packaging & Containers,Hong Kong,1718503552,344
1690.HK,,,,,,
1691.HK,JS GLOBAL LIFE,Consumer Defensive,Household & Personal Products,Hong Kong,71814234112,4657
1692.HK,TOWNRAY HLDGS,Technology,Consumer Electronics,Hong Kong,768260032,792
1693.HK,BGMC,Industrials,Engineering & Construction,Malaysia,61200004,229
1695.HK,S&P INTL HLDG,Consumer Defensive,Packaged Foods,Malaysia,106920000,318
1696.HK,SISRAM MED,Healthcare,Medical Devices,Israel,2511446016,485
1697.HK,SDITC,Financial Services,Asset Management,China,3727079936,229
1698.HK,,,,,,
1699.HK,PUTIAN FOOD,Consumer Defensive,Farm Products,China,213456992,494
1701.HK,TU YI HLDG,Consumer Cyclical,Travel Services,China,270000000,128
1702.HK,DONGGUANG CHEM,Basic Materials,Chemicals,China,1043185856,1269
1703.HK,PALACE BANQUET,Consumer Cyclical,Restaurants,Hong Kong,552000000,371
1705.HK,B & S INTL HLDG,Consumer Defensive,Food Distribution,Hong Kong,248000000,731
1706.HK,,,,,,
1707.HK,GEOTECH HLDGS,Industrials,Engineering & Construction,Hong Kong,529200736,160
1708.HK,SAMPLE TECH,Technology,Communication Equipment,China,3757302016,255
1709.HK,DL HOLDINGS GP,Consumer Cyclical,Textile Manufacturing,Hong Kong,3910535936,71
1710.HK,,,,,,
1711.HK,ULFERTS,Consumer Cyclical,Specialty Retail,Hong Kong,144000000,134
1712.HK,DRAGON MINING,Basic Materials,Gold,Australia,317681984,73
1713.HK,,,,,,
1715.HK,MIJI INTL HLDGS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",China,294000000,259
1716.HK,MOST KWAI CHUNG,Communication Services,Advertising Agencies,Hong Kong,162000000,95
1717.HK,,,,,,
1718.HK,WAN KEI GROUP,Industrials,Engineering & Construction,Hong Kong,211200000,137
1719.HK,CIL GROUP,Industrials,Marine Shipping,Hong Kong,1207548928,466
1720.HK,PUTIAN COMM,Technology,Communication Equipment,China,533500000,349
1721.HK,FSM HOLDINGS,Industrials,Metal Fabrication,Singapore,360000000,149
1722.HK,KIN PANG HLDGS,Industrials,Engineering & Construction,Macau,105000000,512
1723.HK,HK ASIA HLDGS,Communication Services,Telecom Services,Hong Kong,1396000000,47
1725.HK,ETERNITY TECH,Industrials,Electrical Equipment & Parts,China,597000000,546
1726.HK,HKE HOLDINGS,Industrials,Engineering & Construction,Hong Kong,204000000,50
1727.HK,HEBEI CONS,Industrials,Engineering & Construction,China,4438677504,8062
1728.HK,ZHENGTONGAUTO,Consumer Cyclical,Auto & Truck Dealerships,China,2023079936,9023
1729.HK,TIME INTERCON,Industrials,Electrical Equipment & Parts,Hong Kong,754576256,2821
1730.HK,,,,,,
1731.HK,,,,,,
1732.HK,XIANGXING INT,Industrials,Integrated Freight & Logistics,China,105000000,792
1733.HK,E-COMMODITIES,Energy,Thermal Coal,China,1316692864,281
1735.HK,,,,,,
1736.HK,PARENTING NET,Communication Services,Advertising Agencies,China,194875408,172
1737.HK,,,,,,
1738.HK,FS ANTHRACITE,Energy,Thermal Coal,Hong Kong,1421966464,1236
1739.HK,,,,,,
1740.HK,VALUES CULTURAL,Communication Services,Entertainment,Hong Kong,169112512,22
1741.HK,RI YING HLDGS,Industrials,Engineering & Construction,Hong Kong,1072000000,85
1742.HK,HPC HOLDINGS,Industrials,Engineering & Construction,Singapore,158400000,1081
1743.HK,,,,,,
1745.HK,,,,,,
1746.HK,MAN SHUN GP,Industrials,Engineering & Construction,Hong Kong,590000000,81
1747.HK,HOME CONTROL,Technology,Consumer Electronics,Singapore,436421568,189
1748.HK,,,,,,
1749.HK,SHANSHAN,Consumer Cyclical,Apparel Manufacturing,China,65366000,554
